TAG,CL,CD,NS,NR,SS,SR,SRT,PLT,TAG,Site_name,REGION,,,,,,,
436,2,3,3,1,3,1,1.9,17,436,Buckhorn,WACASL,,,,,,,
481,2,4,3,0,3,0,2.2,17,481,Buckhorn,WACASL,,,,,,,
2119,1,4,3,0,3,0,2.1,17,2119,Buckhorn,WACASL,,,,,,,
4545,2,3,3,0,3,0,1.1,17,4545,Buckhorn,WACASL,,,,,,,
4585,2,3,2,1,2,0,1.8,17,4585,Buckhorn,WACASL,,,,,,,
4691,1,4,3,0,3,0,2,17,4691,Buckhorn,WACASL,,,,,,,
4760,1,4,3,0,3,0,2.3,17,4760,Buckhorn,WACASL,,,,,,,
5263,1,3,3,0,2,1,1.4,17,5263,Buckhorn,WACASL,,,,,,,
5309,2,3,3,1,3,1,1.9,17,5309,Buckhorn,WACASL,,,,,,,
5427,1,4,3,0,3,0,2.9,17,5427,Buckhorn,WACASL,,,,,,,
5443,3,1,1,3,2,3,0.8,17,5443,Buckhorn,WACASL,,,,,,,
6882,2,3,3,0,3,0,1.3,17,6882,Buckhorn,WACASL,,,,,,,
6931,1,3,2,0,3,0,1.5,17,6931,Buckhorn,WACASL,,,,,,,
6947,2,3,3,1,3,1,1.4,17,6947,Buckhorn,WACASL,,,,,,,
9107,2,4,3,0,3,0,1.9,17,9107,Buckhorn,WACASL,,,,,,,
9119,2,3,3,1,3,0,1.6,17,9119,Buckhorn,WACASL,,,,,,,
9249,2,4,2,1,3,1,1.8,17,9249,Buckhorn,WACASL,,,,,,,
9275,2,4,3,1,3,0,2,17,9275,Buckhorn,WACASL,,,,,,,
1647,2,2,3,2,3,2,0.9,18,1647,Buckhorn,ORCSTN,,,,,,,
1722,1,4,3,1,3,0,2.2,18,1722,Buckhorn,ORCSTN,,,,,,,
2508,,,,,,,,18,2508,Buckhorn,ORCSTN,,,,,,,
2533,2,3,2,1,2,0,1,18,2533,Buckhorn,ORCSTN,,,,,,,
2587,2,4,3,0,3,0,2.1,18,2587,Buckhorn,ORCSTN,,,,,,,
4311,1,4,3,1,3,1,2,18,4311,Buckhorn,ORCSTN,,,,,,,
4326,1,4,2,0,2,0,2.3,18,4326,Buckhorn,ORCSTN,,,,,,,
4386,1,4,3,1,3,1,2.4,18,4386,Buckhorn,ORCSTN,,,,,,,
4438,,,,,,,,18,4438,Buckhorn,ORCSTN,,,,,,,
4936,1,4,3,0,3,0,2.6,18,4936,Buckhorn,ORCSTN,,,,,,,
6462,1,4,3,0,3,0,1.9,18,6462,Buckhorn,ORCSTN,,,,,,,
6498,2,4,3,0,3,0,2.5,18,6498,Buckhorn,ORCSTN,,,,,,,
7187,1,4,2,1,3,0,2.6,18,7187,Buckhorn,ORCSTN,,,,,,,
7259,1,4,3,1,3,0,1.9,18,7259,Buckhorn,ORCSTN,,,,,,,
7288,1,3,2,1,3,0,1.1,18,7288,Buckhorn,ORCSTN,,,,,,,
7328,1,4,2,0,3,0,2.8,18,7328,Buckhorn,ORCSTN,,,,,,,
8907,1,4,3,0,3,0,2,18,8907,Buckhorn,ORCSTN,,,,,,,
8952,2,4,3,0,3,0,2.1,18,8952,Buckhorn,ORCSTN,,,,,,,
8993,2,3,3,1,3,1,1.9,18,8993,Buckhorn,ORCSTN,,,,,,,
9023,2,4,3,0,3,0,2,18,9023,Buckhorn,ORCSTN,,,,,,,
3780,1,4,3,1,3,0,1.8,19,3780,Buckhorn,CACST,,,,,,,
3819,1,4,3,0,3,0,2.1,19,3819,Buckhorn,CACST,,,,,,,
3837,1,3,3,0,3,0,1.9,19,3837,Buckhorn,CACST,,,,,,,
3874,1,3,3,1,3,1,1.8,19,3874,Buckhorn,CACST,,,,,,,
3907,2,3,3,1,3,1,1.7,19,3907,Buckhorn,CACST,,,,,,,
3940,1,4,3,0,3,0,2,19,3940,Buckhorn,CACST,,,,,,,
3985,1,4,3,0,3,0,1.9,19,3985,Buckhorn,CACST,,,,,,,
4008,2,3,3,0,3,0,1.3,19,4008,Buckhorn,CACST,,,,,,,
4036,1,4,3,0,3,0,2.2,19,4036,Buckhorn,CACST,,,,,,,
4038,1,3,3,0,3,0,2,19,4038,Buckhorn,CACST,,,,,,,
4071,2,3,3,0,3,0,2,19,4071,Buckhorn,CACST,,,,,,,
4118,2,3,3,0,3,0,1.5,19,4118,Buckhorn,CACST,,,,,,,
8421,1,4,3,0,3,0,2,19,8421,Buckhorn,CACST,,,,,,,
8472,1,4,3,1,3,0,2,19,8472,Buckhorn,CACST,,,,,,,
8506,,,,,,,,19,8506,Buckhorn,CACST,,,,,,,
8563,2,3,2,1,3,0,1.7,19,8563,Buckhorn,CACST,,,,,,,
8604,1,3,3,1,2,0,1.8,19,8604,Buckhorn,CACST,,,,,,,
8644,2,3,3,1,3,0,1.9,19,8644,Buckhorn,CACST,,,,,,,
8712,,,,,,,,19,8712,Buckhorn,CACST,,,,,,,
32697,2,2,3,0,3,0,1,19,32697,Buckhorn,CACST,,,,,,,
1737,2,3,3,0,3,0,1.9,20,1737,Buckhorn,ORCSTS,,,,,,,
1791,2,4,3,0,3,0,2.6,20,1791,Buckhorn,ORCSTS,,,,,,,
2620,1,4,3,0,3,0,2.1,20,2620,Buckhorn,ORCSTS,,,,,,,
2702,2,3,2,0,3,0,1.3,20,2702,Buckhorn,ORCSTS,,,,,,,
2750,2,4,3,0,3,0,2.1,20,2750,Buckhorn,ORCSTS,,,,,,,
2772,1,4,3,0,3,0,2.1,20,2772,Buckhorn,ORCSTS,,,,,,,
4457,2,3,3,0,2,0,2.2,20,4457,Buckhorn,ORCSTS,,,,,,,
4521,1,3,3,0,3,0,1.9,20,4521,Buckhorn,ORCSTS,,,,,,,
4792,1,4,3,0,3,0,2.5,20,4792,Buckhorn,ORCSTS,,,,,,,
4808,1,4,3,0,3,0,2.1,20,4808,Buckhorn,ORCSTS,,,,,,,
4840,1,4,3,0,3,0,2.2,20,4840,Buckhorn,ORCSTS,,,,,,,
6535,1,3,2,0,3,0,1.4,20,6535,Buckhorn,ORCSTS,,,,,,,
6566,1,4,3,0,3,0,2.3,20,6566,Buckhorn,ORCSTS,,,,,,,
7356,1,4,3,0,3,0,2.4,20,7356,Buckhorn,ORCSTS,,,,,,,
7403,1,3,3,1,3,0,1.8,20,7403,Buckhorn,ORCSTS,,,,,,,
7436,2,4,2,0,3,0,1.5,20,7436,Buckhorn,ORCSTS,,,,,,,
7469,2,3,3,0,3,0,2,20,7469,Buckhorn,ORCSTS,,,,,,,
9064,2,4,3,1,3,1,1.4,20,9064,Buckhorn,ORCSTS,,,,,,,
9328,1,4,2,0,2,0,2.3,20,9328,Buckhorn,ORCSTS,,,,,,,
9376,2,3,3,0,3,0,1.6,20,9376,Buckhorn,ORCSTS,,,,,,,
1269,2,2,2,1,2,1,1.3,21,1269,Buckhorn,ORSISL,,,,,,,
1305,2,3,2,1,3,0,1.6,21,1305,Buckhorn,ORSISL,,,,,,,
1318,2,3,2,1,3,1,1.5,21,1318,Buckhorn,ORSISL,,,,,,,
1377,3,3,3,2,2,2,1.5,21,1377,Buckhorn,ORSISL,,,,,,,
1413,2,3,3,0,3,0,1.5,21,1413,Buckhorn,ORSISL,,,,,,,
1446,1,4,3,0,3,0,2,21,1446,Buckhorn,ORSISL,,,,,,,
1459,2,3,3,0,3,0,1.8,21,1459,Buckhorn,ORSISL,,,,,,,
1470,2,2,3,1,2,1,1,21,1470,Buckhorn,ORSISL,,,,,,,
1522,1,4,3,0,3,0,2,21,1522,Buckhorn,ORSISL,,,,,,,
1832,2,3,3,1,3,0,1.4,21,1832,Buckhorn,ORSISL,,,,,,,
1876,2,3,2,2,2,2,1.3,21,1876,Buckhorn,ORSISL,,,,,,,
6145,2,3,2,1,2,1,1.6,21,6145,Buckhorn,ORSISL,,,,,,,
6195,2,4,2,1,3,0,1.8,21,6195,Buckhorn,ORSISL,,,,,,,
6214,1,4,3,0,2,0,2.5,21,6214,Buckhorn,ORSISL,,,,,,,
6252,2,4,3,1,3,0,2.1,21,6252,Buckhorn,ORSISL,,,,,,,
6278,2,3,3,2,3,1,1.6,21,6278,Buckhorn,ORSISL,,,,,,,
6330,1,3,2,1,3,1,1.2,21,6330,Buckhorn,ORSISL,,,,,,,
6597,,,,,,,,21,6597,Buckhorn,ORSISL,,,,,,,
6656,2,3,3,1,3,1,1.9,21,6656,Buckhorn,ORSISL,,,,,,,
11432,2,3,3,1,3,0,1.8,21,11432,Buckhorn,ORSISL,,,,,,,
2846,,,,,,,,22,2846,Buckhorn,CAKLA,,,,,,,
2928,2,3,3,2,3,1,1.2,22,2928,Buckhorn,CAKLA,,,,,,,
2948,2,2,3,2,3,1,1.2,22,2948,Buckhorn,CAKLA,,,,,,,
3000,2,3,3,1,3,1,1.3,22,3000,Buckhorn,CAKLA,,,,,,,
3039,2,3,2,2,3,2,1.2,22,3039,Buckhorn,CAKLA,,,,,,,
3052,2,3,3,1,3,1,1.2,22,3052,Buckhorn,CAKLA,,,,,,,
3115,2,3,3,1,3,0,1.4,22,3115,Buckhorn,CAKLA,,,,,,,
3154,1,3,3,1,3,0,1.2,22,3154,Buckhorn,CAKLA,,,,,,,
3197,2,3,3,1,2,1,1.4,22,3197,Buckhorn,CAKLA,,,,,,,
7517,2,3,3,2,3,1,1.4,22,7517,Buckhorn,CAKLA,,,,,,,
7573,2,3,2,2,3,1,1.3,22,7573,Buckhorn,CAKLA,,,,,,,
7579,1,3,3,0,3,0,1.6,22,7579,Buckhorn,CAKLA,,,,,,,
7588,2,3,2,1,3,1,1.7,22,7588,Buckhorn,CAKLA,,,,,,,
7629,2,2,2,2,3,2,0.9,22,7629,Buckhorn,CAKLA,,,,,,,
7687,2,3,3,2,2,1,1.8,22,7687,Buckhorn,CAKLA,,,,,,,
7727,2,1,2,3,3,2,0.4,22,7727,Buckhorn,CAKLA,,,,,,,
7740,2,3,3,2,3,3,1,22,7740,Buckhorn,CAKLA,,,,,,,
7801,2,3,3,2,3,2,1.2,22,7801,Buckhorn,CAKLA,,,,,,,
7834,1,3,3,1,3,0,1.8,22,7834,Buckhorn,CAKLA,,,,,,,
7894,2,3,3,3,3,2,1.8,22,7894,Buckhorn,CAKLA,,,,,,,
89,2,3,3,1,3,1,1.4,23,89,Buckhorn,ORCASH,,,,,,,
128,1,3,3,0,3,0,1.9,23,128,Buckhorn,ORCASH,,,,,,,
838,2,3,3,2,3,2,1.3,23,838,Buckhorn,ORCASH,,,,,,,
909,2,3,3,1,2,1,1.3,23,909,Buckhorn,ORCASH,,,,,,,
961,2,3,3,2,3,2,1.5,23,961,Buckhorn,ORCASH,,,,,,,
1034,2,4,3,0,2,0,2.3,23,1034,Buckhorn,ORCASH,,,,,,,
1060,2,3,3,1,2,1,1.8,23,1060,Buckhorn,ORCASH,,,,,,,
1911,2,3,3,1,3,1,1.8,23,1911,Buckhorn,ORCASH,,,,,,,
1957,2,3,3,2,2,2,1.8,23,1957,Buckhorn,ORCASH,,,,,,,
2000,1,4,3,1,3,0,2.1,23,2000,Buckhorn,ORCASH,,,,,,,
5096,2,3,3,1,2,1,1.2,23,5096,Buckhorn,ORCASH,,,,,,,
5153,1,4,3,0,3,0,1.9,23,5153,Buckhorn,ORCASH,,,,,,,
5798,1,4,3,0,3,0,2.1,23,5798,Buckhorn,ORCASH,,,,,,,
5850,2,3,3,1,3,1,1.6,23,5850,Buckhorn,ORCASH,,,,,,,
5896,2,3,3,1,3,0,1.3,23,5896,Buckhorn,ORCASH,,,,,,,
5937,2,4,3,0,3,1,2,23,5937,Buckhorn,ORCASH,,,,,,,
5950,2,4,3,0,3,0,2.1,23,5950,Buckhorn,ORCASH,,,,,,,
6692,2,3,1,2,1,2,1.1,23,6692,Buckhorn,ORCASH,,,,,,,
6740,2,3,3,2,3,2,1.1,23,6740,Buckhorn,ORCASH,,,,,,,
6757,1,3,3,1,3,1,1.2,23,6757,Buckhorn,ORCASH,,,,,,,
7,2,4,3,0,3,0,1.9,24,7,Buckhorn,ORCASL,,,,,,,
58,1,4,3,0,3,0,2.2,24,58,Buckhorn,ORCASL,,,,,,,
168,2,3,3,1,3,1,1.5,24,168,Buckhorn,ORCASL,,,,,,,
225,2,3,3,1,3,0,1.4,24,225,Buckhorn,ORCASL,,,,,,,
760,2,3,3,0,3,0,1.6,24,760,Buckhorn,ORCASL,,,,,,,
822,,,,,,,,24,822,Buckhorn,ORCASL,,,,,,,
1096,1,4,3,0,3,0,2,24,1096,Buckhorn,ORCASL,,,,,,,
1135,2,4,3,1,3,0,2.1,24,1135,Buckhorn,ORCASL,,,,,,,
1211,2,4,3,0,3,0,2.1,24,1211,Buckhorn,ORCASL,,,,,,,
1219,2,3,3,0,3,0,1.3,24,1219,Buckhorn,ORCASL,,,,,,,
5024,2,4,3,0,3,0,2.1,24,5024,Buckhorn,ORCASL,,,,,,,
5054,2,2,3,2,3,2,1.7,24,5054,Buckhorn,ORCASL,,,,,,,
5163,1,4,3,1,2,1,2.2,24,5163,Buckhorn,ORCASL,,,,,,,
5202,1,4,3,0,3,0,2.4,24,5202,Buckhorn,ORCASL,,,,,,,
5719,1,4,3,1,3,0,2.4,24,5719,Buckhorn,ORCASL,,,,,,,
5772,1,4,3,1,3,1,2.1,24,5772,Buckhorn,ORCASL,,,,,,,
5986,1,4,3,0,2,1,2.1,24,5986,Buckhorn,ORCASL,,,,,,,
6020,1,4,3,1,3,0,2,24,6020,Buckhorn,ORCASL,,,,,,,
6062,2,4,2,1,3,1,2.3,24,6062,Buckhorn,ORCASL,,,,,,,
6096,2,4,3,0,3,0,2,24,6096,Buckhorn,ORCASL,,,,,,,
82,1,4,2,0,3,0,2.5,25,82,Buckhorn,ORCASH,,,,,,,
132,2,2,2,0,2,0,1,25,132,Buckhorn,ORCASH,,,,,,,
865,2,3,3,0,3,0,2.2,25,865,Buckhorn,ORCASH,,,,,,,
917,2,3,2,0,3,0,2,25,917,Buckhorn,ORCASH,,,,,,,
933,1,3,2,0,3,0,2.4,25,933,Buckhorn,ORCASH,,,,,,,
1031,1,4,3,0,2,0,1.8,25,1031,Buckhorn,ORCASH,,,,,,,
1064,2,3,0,0,3,0,1,25,1064,Buckhorn,ORCASH,,,,,,,
1937,2,3,3,0,3,0,1.6,25,1937,Buckhorn,ORCASH,,,,,,,
1956,2,4,3,0,2,0,2.3,25,1956,Buckhorn,ORCASH,,,,,,,
5113,2,3,2,0,3,0,,25,5113,Buckhorn,ORCASH,,,,,,,
5147,1,3,2,0,2,0,2.5,25,5147,Buckhorn,ORCASH,,,,,,,
5818,2,4,3,0,2,1,2.2,25,5818,Buckhorn,ORCASH,,,,,,,
5842,3,2,3,1,2,1,2.6,25,5842,Buckhorn,ORCASH,,,,,,,
5881,2,4,2,0,3,1,1.6,25,5881,Buckhorn,ORCASH,,,,,,,
5905,1,4,3,0,2,0,3,25,5905,Buckhorn,ORCASH,,,,,,,
5943,1,4,3,0,2,0,2.3,25,5943,Buckhorn,ORCASH,,,,,,,
6678,1,3,3,0,2,1,1.3,25,6678,Buckhorn,ORCASH,,,,,,,
6733,2,3,3,0,3,0,1.7,25,6733,Buckhorn,ORCASH,,,,,,,
6772,2,3,3,1,3,1,1.6,25,6772,Buckhorn,ORCASH,,,,,,,
6790,1,3,3,0,3,0,2.7,25,6790,Buckhorn,ORCASH,,,,,,,
3216,2,3,3,1,2,2,1,26,3216,Buckhorn,CASIERRA,,,,,,,
3306,2,3,3,1,3,2,1,26,3306,Buckhorn,CASIERRA,,,,,,,
3348,2,3,3,2,1,2,0.9,26,3348,Buckhorn,CASIERRA,,,,,,,
3389,2,3,2,2,3,2,1.2,26,3389,Buckhorn,CASIERRA,,,,,,,
3470,3,1,1,3,1,3,1,26,3470,Buckhorn,CASIERRA,,,,,,,
3486,,,,,,,,26,3486,Buckhorn,CASIERRA,,,,,,,
3546,3,2,1,2,0,2,1,26,3546,Buckhorn,CASIERRA,,,,,,,
3590,2,3,2,1,2,2,1,26,3590,Buckhorn,CASIERRA,,,,,,,
7908,2,2,1,3,1,3,1,26,7908,Buckhorn,CASIERRA,,,,,,,
7959,2,2,2,2,2,3,1,26,7959,Buckhorn,CASIERRA,,,,,,,
7973,2,3,1,2,1,2,1,26,7973,Buckhorn,CASIERRA,,,,,,,
8008,2,2,3,2,2,2,1,26,8008,Buckhorn,CASIERRA,,,,,,,
8023,2,2,2,2,1,2,1,26,8023,Buckhorn,CASIERRA,,,,,,,
8062,3,1,2,3,3,3,0.5,26,8062,Buckhorn,CASIERRA,,,,,,,
8102,3,2,1,2,1,3,0.9,26,8102,Buckhorn,CASIERRA,,,,,,,
8110,2,1,0,2,1,2,1,26,8110,Buckhorn,CASIERRA,,,,,,,
8138,2,2,2,3,2,3,1,26,8138,Buckhorn,CASIERRA,,,,,,,
8204,2,3,1,1,1,2,1,26,8204,Buckhorn,CASIERRA,,,,,,,
8239,3,1,1,3,1,3,1,26,8239,Buckhorn,CASIERRA,,,,,,,
32635,2,3,3,1,2,2,1.4,26,32635,Buckhorn,CASIERRA,,,,,,,
16,1,4,3,2,2,1,1.8,27,16,Buckhorn,ORCASL,,,,,,,
56,2,3,2,0,3,0,1.1,27,56,Buckhorn,ORCASL,,,,,,,
63,2,3,3,0,3,0,2,27,63,Buckhorn,ORCASL,,,,,,,
211,1,3,2,1,3,0,2.3,27,211,Buckhorn,ORCASL,,,,,,,
773,2,4,2,0,2,0,2.5,27,773,Buckhorn,ORCASL,,,,,,,
1111,2,3,3,1,2,0,1.4,27,1111,Buckhorn,ORCASL,,,,,,,
1167,1,4,3,0,3,0,1.3,27,1167,Buckhorn,ORCASL,,,,,,,
1237,2,3,3,1,2,2,1.5,27,1237,Buckhorn,ORCASL,,,,,,,
4856,1,4,2,0,3,0,2,27,4856,Buckhorn,ORCASL,,,,,,,
5003,1,4,2,0,3,1,1.7,27,5003,Buckhorn,ORCASL,,,,,,,
5073,2,4,3,0,3,0,2.5,27,5073,Buckhorn,ORCASL,,,,,,,
5179,2,3,2,1,3,1,1.9,27,5179,Buckhorn,ORCASL,,,,,,,
5220,1,4,3,0,3,0,2.2,27,5220,Buckhorn,ORCASL,,,,,,,
5722,2,4,2,0,3,0,2.2,27,5722,Buckhorn,ORCASL,,,,,,,
5781,2,4,3,0,3,0,2.4,27,5781,Buckhorn,ORCASL,,,,,,,
5989,2,4,3,0,3,0,2.4,27,5989,Buckhorn,ORCASL,,,,,,,
6021,1,3,3,0,3,0,2.4,27,6021,Buckhorn,ORCASL,,,,,,,
6073,2,3,3,0,3,0,2,27,6073,Buckhorn,ORCASL,,,,,,,
6075,1,4,3,0,2,0,2.5,27,6075,Buckhorn,ORCASL,,,,,,,
6112,1,4,3,0,3,0,2.1,27,6112,Buckhorn,ORCASL,,,,,,,
3616,2,3,2,0,2,0,1.7,28,3616,Buckhorn,WACST,,,,,,,
3673,2,3,3,0,3,0,2.4,28,3673,Buckhorn,WACST,,,,,,,
3688,1,4,3,0,3,0,2.3,28,3688,Buckhorn,WACST,,,,,,,
3748,1,3,3,0,3,0,2.6,28,3748,Buckhorn,WACST,,,,,,,
4145,2,2,2,0,3,0,1,28,4145,Buckhorn,WACST,,,,,,,
4195,2,4,3,0,3,0,2.2,28,4195,Buckhorn,WACST,,,,,,,
4220,1,3,2,0,3,0,2.9,28,4220,Buckhorn,WACST,,,,,,,
4249,2,3,2,0,2,0,2.5,28,4249,Buckhorn,WACST,,,,,,,
4605,1,4,2,0,3,0,2.2,28,4605,Buckhorn,WACST,,,,,,,
4674,1,4,3,0,3,0,2.8,28,4674,Buckhorn,WACST,,,,,,,
8282,1,4,2,0,2,0,2.6,28,8282,Buckhorn,WACST,,,,,,,
8302,2,4,3,0,3,0,2.6,28,8302,Buckhorn,WACST,,,,,,,
8366,2,3,3,0,3,0,2.7,28,8366,Buckhorn,WACST,,,,,,,
8395,2,4,3,0,3,0,2,28,8395,Buckhorn,WACST,,,,,,,
8758,1,3,3,0,3,0,2.2,28,8758,Buckhorn,WACST,,,,,,,
8780,1,4,3,0,3,0,3,28,8780,Buckhorn,WACST,,,,,,,
8830,2,3,2,0,3,0,2.7,28,8830,Buckhorn,WACST,,,,,,,
8857,2,3,1,0,2,0,1.8,28,8857,Buckhorn,WACST,,,,,,,
9187,1,4,3,0,3,0,2.3,28,9187,Buckhorn,WACST,,,,,,,
9201,2,3,3,0,3,0,1.6,28,9201,Buckhorn,WACST,,,,,,,
363,2,3,3,0,3,0,2,29,363,Buckhorn,WACASH,,,,,,,
403,2,3,3,0,3,0,2,29,403,Buckhorn,WACASH,,,,,,,
525,2,3,3,0,3,0,2.3,29,525,Buckhorn,WACASH,,,,,,,
555,2,2,3,0,3,0,1.7,29,555,Buckhorn,WACASH,,,,,,,
2032,1,4,3,0,3,0,2.5,29,2032,Buckhorn,WACASH,,,,,,,
2083,1,3,3,0,3,0,2.6,29,2083,Buckhorn,WACASH,,,,,,,
2194,2,3,3,0,3,0,2.3,29,2194,Buckhorn,WACASH,,,,,,,
2252,2,4,3,1,3,0,1.7,29,2252,Buckhorn,WACASH,,,,,,,
2289,1,3,3,0,3,0,1.3,29,2289,Buckhorn,WACASH,,,,,,,
2331,2,3,3,0,3,0,2.1,29,2331,Buckhorn,WACASH,,,,,,,
5317,1,4,3,0,3,0,2.6,29,5317,Buckhorn,WACASH,,,,,,,
5369,2,3,3,0,3,0,2.2,29,5369,Buckhorn,WACASH,,,,,,,
5505,2,3,3,0,3,0,2.3,29,5505,Buckhorn,WACASH,,,,,,,
5531,1,2,3,0,3,0,1.3,29,5531,Buckhorn,WACASH,,,,,,,
6813,2,4,3,0,3,0,1.6,29,6813,Buckhorn,WACASH,,,,,,,
6852,1,4,3,0,3,0,2.1,29,6852,Buckhorn,WACASH,,,,,,,
6960,2,3,2,1,3,1,1.8,29,6960,Buckhorn,WACASH,,,,,,,
6994,2,4,3,0,3,0,1.7,29,6994,Buckhorn,WACASH,,,,,,,
7035,2,4,3,0,3,0,2.7,29,7035,Buckhorn,WACASH,,,,,,,
7072,2,3,3,0,3,0,1.8,29,7072,Buckhorn,WACASH,,,,,,,
1768,1,4,3,0,3,0,1.9,30,1768,Buckhorn,ORCSTS,,,,,,,
1785,2,3,2,0,2,0,1.4,30,1785,Buckhorn,ORCSTS,,,,,,,
2619,2,4,3,0,3,0,1.2,30,2619,Buckhorn,ORCSTS,,,,,,,
2675,1,3,2,1,2,1,1.1,30,2675,Buckhorn,ORCSTS,,,,,,,
2749,1,4,3,0,3,0,2,30,2749,Buckhorn,ORCSTS,,,,,,,
2802,1,3,3,0,3,0,1.2,30,2802,Buckhorn,ORCSTS,,,,,,,
4482,1,4,3,0,3,0,2.1,30,4482,Buckhorn,ORCSTS,,,,,,,
4801,1,4,3,0,3,0,2.1,30,4801,Buckhorn,ORCSTS,,,,,,,
4806,1,3,3,0,2,0,1.1,30,4806,Buckhorn,ORCSTS,,,,,,,
4837,1,4,3,0,3,0,2.3,30,4837,Buckhorn,ORCSTS,,,,,,,
6540,1,3,3,1,3,1,1.2,30,6540,Buckhorn,ORCSTS,,,,,,,
6556,1,4,3,0,3,0,2.2,30,6556,Buckhorn,ORCSTS,,,,,,,
7362,1,4,3,0,3,0,2.5,30,7362,Buckhorn,ORCSTS,,,,,,,
7386,1,4,2,0,3,0,2.1,30,7386,Buckhorn,ORCSTS,,,,,,,
7435,1,4,3,0,3,0,2.2,30,7435,Buckhorn,ORCSTS,,,,,,,
7475,2,4,3,0,2,0,2.3,30,7475,Buckhorn,ORCSTS,,,,,,,
9044,1,4,3,0,2,0,2,30,9044,Buckhorn,ORCSTS,,,,,,,
9333,2,4,3,0,3,0,2,30,9333,Buckhorn,ORCSTS,,,,,,,
9345,1,4,3,0,3,0,2.1,30,9345,Buckhorn,ORCSTS,,,,,,,
9348,1,4,2,0,3,0,1.9,30,9348,Buckhorn,ORCSTS,,,,,,,
2823,2,2,2,2,2,2,1.5,31,2823,Buckhorn,CAKLA,,,,,,,
2880,1,4,1,1,2,1,1.3,31,2880,Buckhorn,CAKLA,,,,,,,
2929,2,1,0,3,1,3,1,31,2929,Buckhorn,CAKLA,,,,,,,
2972,1,4,2,0,2,0,2.6,31,2972,Buckhorn,CAKLA,,,,,,,
2985,2,3,2,1,3,1,1.6,31,2985,Buckhorn,CAKLA,,,,,,,
3019,1,4,1,1,3,1,1.2,31,3019,Buckhorn,CAKLA,,,,,,,
3051,2,3,2,1,1,2,1,31,3051,Buckhorn,CAKLA,,,,,,,
3094,2,3,2,2,2,2,1,31,3094,Buckhorn,CAKLA,,,,,,,
3155,2,3,1,2,2,2,1.8,31,3155,Buckhorn,CAKLA,,,,,,,
3210,2,2,2,3,3,3,1.5,31,3210,Buckhorn,CAKLA,,,,,,,
7520,1,4,2,1,3,1,2,31,7520,Buckhorn,CAKLA,,,,,,,
7566,2,2,0,1,0,3,1,31,7566,Buckhorn,CAKLA,,,,,,,
7609,2,1,0,2,0,3,1,31,7609,Buckhorn,CAKLA,,,,,,,
7653,2,1,1,2,2,3,1,31,7653,Buckhorn,CAKLA,,,,,,,
7671,2,3,2,1,3,1,1.1,31,7671,Buckhorn,CAKLA,,,,,,,
7721,3,1,0,3,0,3,0.3,31,7721,Buckhorn,CAKLA,,,,,,,
7776,,,,,,,,31,7776,Buckhorn,CAKLA,,,,,,,
7795,2,2,3,1,3,2,1.8,31,7795,Buckhorn,CAKLA,,,,,,,
7854,1,4,3,1,3,1,2,31,7854,Buckhorn,CAKLA,,,,,,,
7875,2,3,2,2,3,3,1.3,31,7875,Buckhorn,CAKLA,,,,,,,
270,1,3,3,0,3,0,1.6,32,270,Buckhorn,WACASL,,,,,,,
294,2,3,2,1,3,0,1.8,32,294,Buckhorn,WACASL,,,,,,,
434,1,4,2,0,2,0,1.7,32,434,Buckhorn,WACASL,,,,,,,
452,1,4,3,0,3,0,1.2,32,452,Buckhorn,WACASL,,,,,,,
2128,1,4,3,0,3,0,2.4,32,2128,Buckhorn,WACASL,,,,,,,
2159,1,4,3,0,3,0,2.6,32,2159,Buckhorn,WACASL,,,,,,,
4526,1,4,3,0,3,0,3,32,4526,Buckhorn,WACASL,,,,,,,
4592,1,4,3,1,2,0,2.5,32,4592,Buckhorn,WACASL,,,,,,,
4684,1,4,3,,0,0,2.5,32,4684,Buckhorn,WACASL,,,,,,,
4732,2,3,2,0,3,1,1.4,32,4732,Buckhorn,WACASL,,,,,,,
5268,,,,,,,,32,5268,Buckhorn,WACASL,,,,,,,
5304,2,4,3,1,3,1,2.5,32,5304,Buckhorn,WACASL,,,,,,,
5421,1,4,3,0,3,0,2.1,32,5421,Buckhorn,WACASL,,,,,,,
5448,1,4,3,0,3,0,3,32,5448,Buckhorn,WACASL,,,,,,,
6893,1,4,3,0,3,0,2.5,32,6893,Buckhorn,WACASL,,,,,,,
6914,2,3,3,1,3,1,2.1,32,6914,Buckhorn,WACASL,,,,,,,
9097,1,4,2,0,2,0,2.5,32,9097,Buckhorn,WACASL,,,,,,,
9134,2,3,3,1,2,0,2.3,32,9134,Buckhorn,WACASL,,,,,,,
9257,2,3,2,0,3,0,1.2,32,9257,Buckhorn,WACASL,,,,,,,
9304,2,3,3,0,2,0,2.2,32,9304,Buckhorn,WACASL,,,,,,,
595,2,2,2,1,2,2,1,33,595,Buckhorn,ORSISH,,,,,,,
616,2,2,3,3,2,3,1.1,33,616,Buckhorn,ORSISH,,,,,,,
648,1,4,3,0,3,1,2.2,33,648,Buckhorn,ORSISH,,,,,,,
682,2,3,3,3,3,2,1.7,33,682,Buckhorn,ORSISH,,,,,,,
712,2,4,3,1,3,1,2.3,33,712,Buckhorn,ORSISH,,,,,,,
1586,2,3,3,0,3,1,1.3,33,1586,Buckhorn,ORSISH,,,,,,,
